dbn,name,year,cohort_category,cohort_size,grads_num,grads_percent,regents_num,regents_percent_total,regents_percent_grad,advregents_num,advregents_percent_total,advregents_percent_grad,othregents_num,othregents_percent_total,othregents_percent_grad,local_num,local_percent_total,local_percent_grad,enrolled_num,enrolled_percent,drop_num,drop_percent
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2005,4 Year August,105,69,65.7%,58,55.2%,84.1%,0,0.0%,0.0%,58,55.2%,84.1%,11,10.5%,15.9%,23,21.9%,8,7.6%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2005,5 Year,102,72,70.6%,61,59.8%,84.7%,0,0.0%,0.0%,61,59.8%,84.7%,11,10.8%,15.3%,8,7.8%,14,13.7%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2005,6 Year,100,73,73.0%,61,61.0%,83.6%,0,0.0%,0.0%,61,61.0%,83.6%,12,12.0%,16.4%,5,5.0%,13,13.0%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2006,4 Year  June,119,72,60.5%,64,53.8%,88.9%,0,0.0%,0.0%,64,53.8%,88.9%,8,6.7%,11.1%,32,26.9%,9,7.6%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2006,4 Year August,119,75,63.0%,66,55.5%,88.0%,0,0.0%,0.0%,66,55.5%,88.0%,9,7.6%,12.0%,29,24.4%,9,7.6%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2006,5 Year  June,116,86,74.1%,75,64.7%,87.2%,0,0.0%,0.0%,75,64.7%,87.2%,11,9.5%,12.8%,4,3.4%,16,13.8%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2006,5 Year August,116,87,75.0%,75,64.7%,86.2%,0,0.0%,0.0%,75,64.7%,86.2%,12,10.3%,13.8%,4,3.4%,15,12.9%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2007,4 Year  June,133,79,59.4%,70,52.6%,88.6%,0,0.0%,0.0%,70,52.6%,88.6%,9,6.8%,11.4%,22,16.5%,22,16.5%
12X682,FANNIE LOU HAMER FREEDOM SCHOOL,2007,4 Year August,133,80,60.2%,71,53.4%,88.8%,0,0.0%,0.0%,71,53.4%,88.8%,9,6.8%,11.3%,21,15.8%,22,16.5%
12X684,WINGS ACADEMY,2001,4 Year  June,83,37,44.6%,25,30.1%,67.6%,0,0.0%,0.0%,25,30.1%,67.6%,12,14.5%,32.4%,35,42.2%,10,12.0%
12X684,WINGS ACADEMY,2001,5 Year,83,52,62.7%,29,34.9%,55.8%,0,0.0%,0.0%,29,34.9%,55.8%,23,27.7%,44.2%,6,7.2%,22,26.5%
12X684,WINGS ACADEMY,2001,6 Year,83,56,67.5%,31,37.3%,55.4%,0,0.0%,0.0%,31,37.3%,55.4%,25,30.1%,44.6%,1,1.2%,23,27.7%
12X684,WINGS ACADEMY,2002,4 Year  June,89,51,57.3%,45,50.6%,88.2%,0,0.0%,0.0%,45,50.6%,88.2%,6,6.7%,11.8%,25,28.1%,7,7.9%
12X684,WINGS ACADEMY,2002,5 Year,89,62,69.7%,52,58.4%,83.9%,0,0.0%,0.0%,52,58.4%,83.9%,10,11.2%,16.1%,12,13.5%,9,10.1%
12X684,WINGS ACADEMY,2002,6 Year,89,66,74.2%,54,60.7%,81.8%,0,0.0%,0.0%,54,60.7%,81.8%,12,13.5%,18.2%,4,4.5%,13,14.6%
12X684,WINGS ACADEMY,2003,4 Year  June,119,58,48.7%,43,36.1%,74.1%,7,5.9%,12.1%,36,30.3%,62.1%,15,12.6%,25.9%,43,36.1%,14,11.8%
12X684,WINGS ACADEMY,2003,5 Year,119,75,63.0%,52,43.7%,69.3%,7,5.9%,9.3%,45,37.8%,60.0%,23,19.3%,30.7%,14,11.8%,23,19.3%
12X684,WINGS ACADEMY,2003,6 Year,117,77,65.8%,53,45.3%,68.8%,7,6.0%,9.1%,46,39.3%,59.7%,24,20.5%,31.2%,8,6.8%,25,21.4%
12X684,WINGS ACADEMY,2004,4 Year  June,129,69,53.5%,47,36.4%,68.1%,5,3.9%,7.2%,42,32.6%,60.9%,22,17.1%,31.9%,42,32.6%,12,9.3%
12X684,WINGS ACADEMY,2004,5 Year,126,84,66.7%,54,42.9%,64.3%,7,5.6%,8.3%,47,37.3%,56.0%,30,23.8%,35.7%,15,11.9%,16,12.7%
12X684,WINGS ACADEMY,2004,6 Year,126,86,68.3%,55,43.7%,64.0%,7,5.6%,8.1%,48,38.1%,55.8%,31,24.6%,36.0%,12,9.5%,20,15.9%
12X684,WINGS ACADEMY,2005,4 Year  June,122,79,64.8%,59,48.4%,74.7%,5,4.1%,6.3%,54,44.3%,68.4%,20,16.4%,25.3%,29,23.8%,11,9.0%
12X684,WINGS ACADEMY,2005,4 Year August,122,90,73.8%,68,55.7%,75.6%,5,4.1%,5.6%,63,51.6%,70.0%,22,18.0%,24.4%,18,14.8%,11,9.0%
12X684,WINGS ACADEMY,2005,5 Year,122,95,77.9%,69,56.6%,72.6%,5,4.1%,5.3%,64,52.5%,67.4%,26,21.3%,27.4%,11,9.0%,11,9.0%
12X684,WINGS ACADEMY,2005,6 Year,122,99,81.1%,70,57.4%,70.7%,5,4.1%,5.1%,65,53.3%,65.7%,29,23.8%,29.3%,4,3.3%,14,11.5%
12X684,WINGS ACADEMY,2006,4 Year  June,116,77,66.4%,57,49.1%,74.0%,8,6.9%,10.4%,49,42.2%,63.6%,20,17.2%,26.0%,17,14.7%,12,10.3%
12X684,WINGS ACADEMY,2006,4 Year August,116,82,70.7%,61,52.6%,74.4%,8,6.9%,9.8%,53,45.7%,64.6%,21,18.1%,25.6%,12,10.3%,12,10.3%
12X684,WINGS ACADEMY,2006,5 Year  June,114,85,74.6%,62,54.4%,72.9%,8,7.0%,9.4%,54,47.4%,63.5%,23,20.2%,27.1%,2,1.8%,20,17.5%
12X684,WINGS ACADEMY,2006,5 Year August,114,85,74.6%,62,54.4%,72.9%,8,7.0%,9.4%,54,47.4%,63.5%,23,20.2%,27.1%,2,1.8%,20,17.5%
12X684,WINGS ACADEMY,2007,4 Year  June,139,64,46.0%,57,41.0%,89.1%,2,1.4%,3.1%,55,39.6%,85.9%,7,5.0%,10.9%,57,41.0%,16,11.5%
12X684,WINGS ACADEMY,2007,4 Year August,139,81,58.3%,71,51.1%,87.7%,2,1.4%,2.5%,69,49.6%,85.2%,10,7.2%,12.3%,40,28.8%,16,11.5%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2001,4 Year  June,106,37,34.9%,11,10.4%,29.7%,0,0.0%,0.0%,11,10.4%,29.7%,26,24.5%,70.3%,42,39.6%,27,25.5%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2001,5 Year,106,56,52.8%,13,12.3%,23.2%,0,0.0%,0.0%,13,12.3%,23.2%,43,40.6%,76.8%,15,14.2%,35,33.0%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2001,6 Year,106,61,57.5%,14,13.2%,23.0%,0,0.0%,0.0%,14,13.2%,23.0%,47,44.3%,77.0%,9,8.5%,36,34.0%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2002,4 Year  June,101,44,43.6%,19,18.8%,43.2%,0,0.0%,0.0%,19,18.8%,43.2%,25,24.8%,56.8%,33,32.7%,22,21.8%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2002,5 Year,101,57,56.4%,19,18.8%,33.3%,0,0.0%,0.0%,19,18.8%,33.3%,38,37.6%,66.7%,13,12.9%,27,26.7%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2002,6 Year,101,58,57.4%,19,18.8%,32.8%,0,0.0%,0.0%,19,18.8%,32.8%,39,38.6%,67.2%,10,9.9%,29,28.7%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2003,4 Year  June,139,61,43.9%,37,26.6%,60.7%,0,0.0%,0.0%,37,26.6%,60.7%,24,17.3%,39.3%,50,36.0%,22,15.8%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2003,5 Year,139,81,58.3%,39,28.1%,48.1%,0,0.0%,0.0%,39,28.1%,48.1%,42,30.2%,51.9%,23,16.5%,28,20.1%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2003,6 Year,142,88,62.0%,41,28.9%,46.6%,0,0.0%,0.0%,41,28.9%,46.6%,47,33.1%,53.4%,11,7.7%,34,23.9%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2004,4 Year  June,111,49,44.1%,31,27.9%,63.3%,2,1.8%,4.1%,29,26.1%,59.2%,18,16.2%,36.7%,38,34.2%,23,20.7%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2004,5 Year,122,66,54.1%,38,31.1%,57.6%,2,1.6%,3.0%,36,29.5%,54.5%,28,23.0%,42.4%,15,12.3%,28,23.0%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2004,6 Year,120,70,58.3%,37,30.8%,52.9%,2,1.7%,2.9%,35,29.2%,50.0%,33,27.5%,47.1%,17,14.2%,28,23.3%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2005,4 Year  June,140,68,48.6%,40,28.6%,58.8%,7,5.0%,10.3%,33,23.6%,48.5%,28,20.0%,41.2%,36,25.7%,27,19.3%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2005,4 Year August,140,74,52.9%,42,30.0%,56.8%,7,5.0%,9.5%,35,25.0%,47.3%,32,22.9%,43.2%,30,21.4%,27,19.3%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2005,5 Year,141,83,58.9%,44,31.2%,53.0%,7,5.0%,8.4%,37,26.2%,44.6%,39,27.7%,47.0%,9,6.4%,38,27.0%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2005,6 Year,140,89,63.6%,45,32.1%,50.6%,7,5.0%,7.9%,38,27.1%,42.7%,44,31.4%,49.4%,5,3.6%,37,26.4%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,4 Year  June,137,65,47.4%,43,31.4%,66.2%,4,2.9%,6.2%,39,28.5%,60.0%,22,16.1%,33.8%,24,17.5%,36,26.3%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,4 Year August,137,73,53.3%,44,32.1%,60.3%,4,2.9%,5.5%,40,29.2%,54.8%,29,21.2%,39.7%,18,13.1%,34,24.8%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,5 Year  June,139,77,55.4%,46,33.1%,59.7%,4,2.9%,5.2%,42,30.2%,54.5%,31,22.3%,40.3%,5,3.6%,48,34.5%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2006,5 Year August,139,77,55.4%,46,33.1%,59.7%,4,2.9%,5.2%,42,30.2%,54.5%,31,22.3%,40.3%,5,3.6%,48,34.5%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,4 Year  June,117,39,33.3%,27,23.1%,69.2%,1,0.9%,2.6%,26,22.2%,66.7%,12,10.3%,30.8%,28,23.9%,45,38.5%
12X690,MONROE ACADEMY FOR BUSINESS/LAW,2007,4 Year August,117,50,42.7%,31,26.5%,62.0%,1,0.9%,2.0%,30,25.6%,60.0%,19,16.2%,38.0%,20,17.1%,42,35.9%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2001,4 Year  June,80,20,25.0%,3,3.8%,15.0%,0,0.0%,0.0%,3,3.8%,15.0%,17,21.3%,85.0%,39,48.8%,17,21.3%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2001,5 Year,80,36,45.0%,5,6.3%,13.9%,0,0.0%,0.0%,5,6.3%,13.9%,31,38.8%,86.1%,17,21.3%,23,28.8%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2001,6 Year,80,43,53.8%,5,6.3%,11.6%,0,0.0%,0.0%,5,6.3%,11.6%,38,47.5%,88.4%,6,7.5%,27,33.8%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2002,4 Year  June,105,38,36.2%,16,15.2%,42.1%,0,0.0%,0.0%,16,15.2%,42.1%,22,21.0%,57.9%,41,39.0%,26,24.8%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2002,5 Year,105,60,57.1%,23,21.9%,38.3%,0,0.0%,0.0%,23,21.9%,38.3%,42,40.0%,70.0%,13,12.4%,32,30.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2002,6 Year,105,63,60.0%,24,22.9%,38.1%,0,0.0%,0.0%,24,22.9%,38.1%,44,41.9%,69.8%,10,9.5%,32,30.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2003,4 Year  June,117,39,33.3%,26,22.2%,66.7%,0,0.0%,0.0%,26,22.2%,66.7%,13,11.1%,33.3%,41,35.0%,34,29.1%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2003,5 Year,117,51,43.6%,29,24.8%,56.9%,0,0.0%,0.0%,29,24.8%,56.9%,22,18.8%,43.1%,19,16.2%,44,37.6%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2003,6 Year,119,59,49.6%,30,25.2%,50.8%,0,0.0%,0.0%,30,25.2%,50.8%,29,24.4%,49.2%,6,5.0%,47,39.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2004,4 Year  June,86,32,37.2%,25,29.1%,78.1%,3,3.5%,9.4%,22,25.6%,68.8%,7,8.1%,21.9%,37,43.0%,16,18.6%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2004,5 Year,86,47,54.7%,32,37.2%,68.1%,3,3.5%,6.4%,29,33.7%,61.7%,15,17.4%,31.9%,15,17.4%,20,23.3%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2004,6 Year,89,51,57.3%,32,36.0%,62.7%,3,3.4%,5.9%,29,32.6%,56.9%,19,21.3%,37.3%,14,15.7%,22,24.7%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2005,4 Year  June,118,33,28.0%,24,20.3%,72.7%,3,2.5%,9.1%,21,17.8%,63.6%,9,7.6%,27.3%,67,56.8%,10,8.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2005,4 Year August,118,48,40.7%,33,28.0%,68.8%,3,2.5%,6.3%,30,25.4%,62.5%,15,12.7%,31.3%,52,44.1%,10,8.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2005,5 Year,118,60,50.8%,45,38.1%,75.0%,3,2.5%,5.0%,42,35.6%,70.0%,15,12.7%,25.0%,18,15.3%,30,25.4%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2005,6 Year,117,67,57.3%,46,39.3%,68.7%,3,2.6%,4.5%,43,36.8%,64.2%,21,17.9%,31.3%,14,12.0%,25,21.4%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,4 Year  June,112,53,47.3%,43,38.4%,81.1%,4,3.6%,7.5%,39,34.8%,73.6%,10,8.9%,18.9%,40,35.7%,13,11.6%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,4 Year August,112,55,49.1%,45,40.2%,81.8%,4,3.6%,7.3%,41,36.6%,74.5%,10,8.9%,18.2%,38,33.9%,13,11.6%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,5 Year  June,111,61,55.0%,48,43.2%,78.7%,4,3.6%,6.6%,44,39.6%,72.1%,13,11.7%,21.3%,5,4.5%,40,36.0%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2006,5 Year August,111,66,59.5%,48,43.2%,72.7%,4,3.6%,6.1%,44,39.6%,66.7%,18,16.2%,27.3%,5,4.5%,35,31.5%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,4 Year  June,107,41,38.3%,34,31.8%,82.9%,5,4.7%,12.2%,29,27.1%,70.7%,7,6.5%,17.1%,45,42.1%,19,17.8%
12X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,2007,4 Year August,107,51,47.7%,40,37.4%,78.4%,5,4.7%,9.8%,35,32.7%,68.6%,11,10.3%,21.6%,37,34.6%,18,16.8%
13K117,FRANCIS SCOTT KEY SCHOOL,2001,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K117,FRANCIS SCOTT KEY SCHOOL,2001,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K117,FRANCIS SCOTT KEY SCHOOL,2001,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K117,FRANCIS SCOTT KEY SCHOOL,2006,5 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K117,FRANCIS SCOTT KEY SCHOOL,2006,5 Year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2001,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2001,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2001,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2002,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2002,5 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2002,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2003,4 Year  June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2003,5 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2003,6 Year,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2004,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2004,5 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2004,6 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,4 Year  June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,4 Year August,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,5 Year  June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K258,DAVID RUGGLES SCHOOL,2006,5 Year August,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2001,4 Year  June,23,20,87.0%,8,34.8%,40.0%,0,0.0%,0.0%,8,34.8%,40.0%,12,52.2%,60.0%,3,13.0%,0,0.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2001,5 Year,23,21,91.3%,8,34.8%,38.1%,0,0.0%,0.0%,8,34.8%,38.1%,13,56.5%,61.9%,2,8.7%,0,0.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2001,6 Year,23,22,95.7%,8,34.8%,36.4%,0,0.0%,0.0%,8,34.8%,36.4%,14,60.9%,63.6%,1,4.3%,0,0.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2002,4 Year  June,66,48,72.7%,34,51.5%,70.8%,0,0.0%,0.0%,34,51.5%,70.8%,16,24.2%,33.3%,7,10.6%,9,13.6%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2002,5 Year,66,52,78.8%,36,54.5%,69.2%,0,0.0%,0.0%,36,54.5%,69.2%,18,27.3%,34.6%,3,4.5%,9,13.6%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2002,6 Year,66,52,78.8%,36,54.5%,69.2%,0,0.0%,0.0%,36,54.5%,69.2%,18,27.3%,34.6%,2,3.0%,10,15.2%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2003,4 Year  June,73,55,75.3%,41,56.2%,74.5%,0,0.0%,0.0%,41,56.2%,74.5%,14,19.2%,25.5%,12,16.4%,6,8.2%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2003,5 Year,73,61,83.6%,43,58.9%,70.5%,0,0.0%,0.0%,43,58.9%,70.5%,18,24.7%,29.5%,4,5.5%,8,11.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2003,6 Year,74,61,82.4%,43,58.1%,70.5%,0,0.0%,0.0%,43,58.1%,70.5%,18,24.3%,29.5%,2,2.7%,9,12.2%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2004,4 Year  June,49,35,71.4%,30,61.2%,85.7%,0,0.0%,0.0%,30,61.2%,85.7%,5,10.2%,14.3%,9,18.4%,3,6.1%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2004,5 Year,47,37,78.7%,29,61.7%,78.4%,0,0.0%,0.0%,29,61.7%,78.4%,8,17.0%,21.6%,4,8.5%,3,6.4%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2004,6 Year,47,38,80.9%,30,63.8%,78.9%,0,0.0%,0.0%,30,63.8%,78.9%,8,17.0%,21.1%,1,2.1%,6,12.8%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2005,4 Year  June,100,46,46.0%,38,38.0%,82.6%,0,0.0%,0.0%,38,38.0%,82.6%,8,8.0%,17.4%,41,41.0%,9,9.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2005,4 Year August,100,54,54.0%,44,44.0%,81.5%,0,0.0%,0.0%,44,44.0%,81.5%,10,10.0%,18.5%,33,33.0%,9,9.0%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2005,5 Year,90,62,68.9%,47,52.2%,75.8%,0,0.0%,0.0%,47,52.2%,75.8%,15,16.7%,24.2%,5,5.6%,19,21.1%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2005,6 Year,89,63,70.8%,47,52.8%,74.6%,0,0.0%,0.0%,47,52.8%,74.6%,16,18.0%,25.4%,2,2.2%,21,23.6%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,4 Year  June,81,66,81.5%,45,55.6%,68.2%,0,0.0%,0.0%,45,55.6%,68.2%,21,25.9%,31.8%,11,13.6%,3,3.7%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,4 Year August,81,68,84.0%,46,56.8%,67.6%,0,0.0%,0.0%,46,56.8%,67.6%,22,27.2%,32.4%,9,11.1%,3,3.7%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,5 Year  June,80,71,88.8%,46,57.5%,64.8%,0,0.0%,0.0%,46,57.5%,64.8%,25,31.3%,35.2%,3,3.8%,6,7.5%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2006,5 Year August,80,71,88.8%,46,57.5%,64.8%,0,0.0%,0.0%,46,57.5%,64.8%,25,31.3%,35.2%,3,3.8%,6,7.5%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,4 Year  June,72,56,77.8%,51,70.8%,91.1%,8,11.1%,14.3%,43,59.7%,76.8%,5,6.9%,8.9%,7,9.7%,9,12.5%
13K265,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,2007,4 Year August,72,58,80.6%,52,72.2%,89.7%,8,11.1%,13.8%,44,61.1%,75.9%,6,8.3%,10.3%,5,6.9%,9,12.5%
13K336,ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT,2007,4 Year  June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K336,ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT,2007,4 Year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2004,6 Year,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2005,4 Year  June,91,64,70.3%,41,45.1%,64.1%,0,0.0%,0.0%,41,45.1%,64.1%,23,25.3%,35.9%,17,18.7%,8,8.8%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2005,4 Year August,91,67,73.6%,41,45.1%,61.2%,0,0.0%,0.0%,41,45.1%,61.2%,26,28.6%,38.8%,14,15.4%,8,8.8%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2005,5 Year,92,71,77.2%,43,46.7%,60.6%,0,0.0%,0.0%,43,46.7%,60.6%,28,30.4%,39.4%,5,5.4%,13,14.1%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2005,6 Year,93,73,78.5%,43,46.2%,58.9%,0,0.0%,0.0%,43,46.2%,58.9%,30,32.3%,41.1%,3,3.2%,14,15.1%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,4 Year  June,96,69,71.9%,50,52.1%,72.5%,0,0.0%,0.0%,50,52.1%,72.5%,19,19.8%,27.5%,18,18.8%,7,7.3%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,4 Year August,96,77,80.2%,55,57.3%,71.4%,0,0.0%,0.0%,55,57.3%,71.4%,22,22.9%,28.6%,10,10.4%,7,7.3%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,5 Year  June,96,82,85.4%,55,57.3%,67.1%,0,0.0%,0.0%,55,57.3%,67.1%,27,28.1%,32.9%,2,2.1%,10,10.4%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2006,5 Year August,96,82,85.4%,55,57.3%,67.1%,0,0.0%,0.0%,55,57.3%,67.1%,27,28.1%,32.9%,2,2.1%,10,10.4%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,4 Year  June,87,43,49.4%,32,36.8%,74.4%,0,0.0%,0.0%,32,36.8%,74.4%,11,12.6%,25.6%,37,42.5%,4,4.6%
13K350,THE URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATE,2007,4 Year August,87,51,58.6%,34,39.1%,66.7%,0,0.0%,0.0%,34,39.1%,66.7%,17,19.5%,33.3%,29,33.3%,4,4.6%
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2005,4 Year  June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2005,4 Year August,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2005,5 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
13K412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS &",2005,6 Year,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
